latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2022-03-17T05:00,18.7,82,15.5,20.2,0.00,100,3.6
2022-03-17T06:00,19.5,78,15.6,21.1,0.00,100,2.2
2022-03-17T07:00,18.7,81,15.3,20.2,0.00,46,2.5
2022-03-17T08:00,19.5,82,16.4,21.2,0.00,99,7.2
2022-03-17T09:00,20.2,78,16.2,21.6,0.00,100,18.7
2022-03-17T10:00,22.5,55,13.0,22.5,0.00,100,18.7
2022-03-17T11:00,27.5,34,10.3,27.2,0.00,89,16.9
2022-03-17T12:00,30.6,25,8.3,31.0,0.00,76,15.1
2022-03-17T13:00,30.2,26,8.5,29.1,0.00,100,15.5
2022-03-17T14:00,29.9,27,8.8,29.0,0.00,100,15.8
2022-03-17T15:00,30.6,24,7.7,30.7,0.00,65,14.0
2022-03-17T16:00,29.1,25,7.1,27.0,0.00,100,14.4
2022-03-17T17:00,29.8,23,6.5,28.3,0.00,82,13.7
2022-03-17T18:00,30.1,20,4.6,28.1,0.00,100,13.3
2022-03-17T19:00,23.7,33,6.5,22.3,0.00,100,5.0
2022-03-17T20:00,19.7,54,10.1,18.9,0.00,35,2.9
2022-03-17T21:00,18.5,76,14.2,19.2,0.00,100,14.4
2022-03-17T22:00,18.2,79,14.5,19.1,0.00,100,4.3
2022-03-17T23:00,18.3,80,14.8,19.2,0.00,100,6.1
2022-03-18T00:00,19.5,75,15.0,20.3,0.00,100,20.5
2022-03-18T01:00,20.6,70,14.9,21.3,0.00,100,27.4
2022-03-18T02:00,20.5,71,15.0,21.7,0.00,100,23.4
2022-03-18T03:00,17.9,94,16.9,19.7,0.00,100,7.2
2022-03-18T04:00,17.2,98,16.8,18.6,0.00,100,22.0
2022-03-18T05:00,17.4,98,17.1,19.6,0.00,100,3.6
2022-03-18T06:00,17.7,98,17.4,19.7,0.00,100,3.2
2022-03-18T07:00,17.8,98,17.4,20.2,0.00,100,5.0
2022-03-18T08:00,18.0,96,17.4,20.3,0.00,100,5.8
2022-03-18T09:00,18.8,94,17.8,21.1,0.00,100,15.5
2022-03-18T10:00,19.2,93,18.0,21.5,0.00,100,20.5
2022-03-18T11:00,25.8,55,16.0,28.0,0.00,97,11.2
2022-03-18T12:00,30.0,32,11.5,31.7,0.00,100,15.1
2022-03-18T13:00,29.4,33,11.5,28.9,0.00,100,9.7
2022-03-18T14:00,26.3,44,13.0,25.9,0.00,100,13.0
2022-03-18T15:00,26.8,43,13.1,26.8,0.00,100,11.5
2022-03-18T16:00,26.7,44,13.4,26.1,0.00,100,13.7
2022-03-18T17:00,27.2,43,13.5,27.0,0.00,5,11.5
2022-03-18T18:00,25.5,49,14.0,25.5,0.00,5,9.4
2022-03-18T19:00,21.5,65,14.7,22.1,0.00,0,19.8
2022-03-18T20:00,19.6,74,14.8,20.1,0.00,5,30.2
2022-03-18T21:00,19.0,77,14.9,19.9,0.00,0,19.4
2022-03-18T22:00,18.0,83,15.1,19.0,0.00,10,21.2
2022-03-18T23:00,17.7,86,15.3,18.8,0.00,0,22.3
2022-03-19T00:00,17.5,89,15.6,18.8,0.00,5,16.9
2022-03-19T01:00,17.5,90,15.8,18.8,0.00,13,13.3
2022-03-19T02:00,17.3,92,16.0,18.7,0.00,6,7.9
2022-03-19T03:00,17.2,92,15.8,18.6,0.00,17,10.8
2022-03-19T04:00,17.0,94,16.0,18.4,0.00,25,11.5
2022-03-19T05:00,16.9,95,16.1,18.5,0.00,5,4.3
2022-03-19T06:00,16.9,96,16.2,18.4,0.00,6,4.0
2022-03-19T07:00,16.4,99,16.2,18.2,0.00,11,2.5
2022-03-19T08:00,18.2,96,17.6,20.4,0.00,19,14.4
2022-03-19T09:00,21.5,81,18.1,23.7,0.00,9,19.8
2022-03-19T10:00,24.4,67,17.8,26.3,0.00,33,18.0
2022-03-19T11:00,29.1,39,13.7,30.9,0.00,100,10.4
2022-03-19T12:00,30.9,34,13.2,33.1,0.00,34,11.5
2022-03-19T13:00,28.5,39,13.2,28.0,0.00,100,8.3
2022-03-19T14:00,28.7,37,12.6,28.4,0.00,100,12.6
2022-03-19T15:00,30.4,34,12.7,29.9,0.00,100,10.8
2022-03-19T16:00,30.3,35,13.1,30.1,0.00,77,14.4
2022-03-19T17:00,28.7,41,14.1,28.3,0.00,69,23.0
2022-03-19T18:00,27.1,46,14.5,27.0,0.00,81,16.9
2022-03-19T19:00,22.7,63,15.3,23.4,0.00,100,16.9
2022-03-19T20:00,19.4,79,15.6,20.6,0.00,6,20.2
2022-03-19T21:00,18.5,85,15.9,19.8,0.00,0,23.8
2022-03-19T22:00,18.2,88,16.2,19.6,0.00,100,28.4
2022-03-19T23:00,18.1,89,16.3,19.5,0.00,100,26.6
2022-03-20T00:00,18.0,91,16.5,19.5,0.00,41,28.1
2022-03-20T01:00,18.5,89,16.6,19.8,0.00,96,35.3
2022-03-20T02:00,18.9,87,16.6,20.4,0.00,100,35.3
2022-03-20T03:00,20.4,80,16.8,22.4,0.00,101,6.1
2022-03-20T04:00,20.6,79,16.8,22.5,0.00,100,1.4
2022-03-20T05:00,19.0,89,17.1,21.0,0.00,100,2.5
2022-03-20T06:00,18.4,92,17.1,20.8,0.00,100,1.8
2022-03-20T07:00,18.0,96,17.3,20.1,0.00,100,4.3
2022-03-20T08:00,20.4,86,17.9,22.9,0.00,100,20.9
2022-03-20T09:00,23.9,71,18.3,25.9,0.00,100,22.0
2022-03-20T10:00,28.2,45,15.2,28.9,0.00,89,14.4
2022-03-20T11:00,30.4,36,13.7,31.5,0.00,100,9.7
2022-03-20T12:00,31.7,32,13.0,33.0,0.00,100,9.0
2022-03-20T13:00,30.4,35,13.2,29.6,0.00,100,10.8
2022-03-20T14:00,30.1,35,12.9,29.5,0.00,100,16.9
2022-03-20T15:00,30.1,36,13.4,30.4,0.00,100,14.0
2022-03-20T16:00,31.3,35,14.0,31.6,0.00,71,13.7
2022-03-20T17:00,29.7,39,14.2,29.2,0.00,5,14.4
2022-03-20T18:00,27.8,45,14.7,27.8,0.00,0,14.0
2022-03-20T19:00,23.9,59,15.4,24.9,0.00,5,13.3
2022-03-20T20:00,20.9,73,15.8,22.3,0.00,5,11.5
2022-03-20T21:00,20.0,77,15.8,21.4,0.00,86,10.4
2022-03-20T22:00,19.5,79,15.8,20.8,0.00,11,4.7
2022-03-20T23:00,19.0,81,15.7,20.4,0.00,5,9.7
2022-03-21T00:00,18.9,80,15.4,19.9,0.00,6,22.3
2022-03-21T01:00,18.6,82,15.5,19.8,0.00,29,24.1
2022-03-21T02:00,17.9,88,15.8,19.4,0.00,5,4.0
2022-03-21T03:00,19.1,84,16.3,20.8,0.00,100,4.7
2022-03-21T04:00,19.9,80,16.3,21.6,0.00,100,2.5
2022-03-21T05:00,19.8,81,16.5,21.8,0.00,100,1.8
2022-03-21T06:00,19.5,83,16.5,21.7,0.00,80,1.4
2022-03-21T07:00,18.3,93,17.2,20.5,0.00,100,6.1
2022-03-21T08:00,18.8,93,17.7,21.0,0.00,100,9.7
2022-03-21T09:00,20.8,87,18.6,23.2,0.00,100,16.2
2022-03-21T10:00,25.8,59,17.2,27.4,0.00,13,10.8
2022-03-21T11:00,30.9,37,14.5,33.4,0.00,0,7.2
2022-03-21T12:00,33.9,29,13.4,37.5,0.00,20,10.1
2022-03-21T13:00,30.3,36,13.6,30.3,0.00,100,9.4
2022-03-21T14:00,29.2,40,14.2,29.2,0.00,100,14.8
2022-03-21T15:00,28.3,43,14.5,28.3,0.00,100,12.6
2022-03-21T16:00,31.0,37,14.6,32.1,0.00,41,9.7
2022-03-21T17:00,27.9,45,14.9,28.1,0.00,100,11.5
2022-03-21T18:00,28.7,43,14.9,29.4,0.00,58,6.1
2022-03-21T19:00,24.9,55,15.3,25.7,0.00,11,18.7
2022-03-21T20:00,23.5,60,15.3,24.5,0.00,100,18.0
2022-03-21T21:00,22.2,65,15.3,23.5,0.00,100,4.3
2022-03-21T22:00,20.1,74,15.3,21.4,0.00,6,2.9
2022-03-21T23:00,21.3,68,15.2,22.8,0.00,100,2.5
2022-03-22T00:00,21.0,70,15.3,22.4,0.00,100,4.7
2022-03-22T01:00,18.3,86,15.9,19.8,0.00,37,4.0
2022-03-22T02:00,17.5,95,16.7,19.2,0.00,75,16.9
2022-03-22T03:00,17.7,98,17.4,20.2,0.10,100,1.4
2022-03-22T04:00,17.8,98,17.4,20.3,0.00,100,3.6
2022-03-22T05:00,17.3,99,17.1,19.2,0.10,100,8.6
2022-03-22T06:00,17.0,99,16.9,18.9,0.00,100,10.4
2022-03-22T07:00,17.2,99,17.1,19.2,0.00,100,14.0
2022-03-22T08:00,18.2,98,17.9,20.5,0.00,65,15.1
2022-03-22T09:00,19.5,95,18.7,22.0,0.00,98,11.9
2022-03-22T10:00,18.4,98,18.1,20.3,0.20,100,17.6
2022-03-22T11:00,19.3,96,18.7,21.5,0.00,100,15.1
2022-03-22T12:00,24.8,65,17.8,28.5,0.00,100,6.5
2022-03-22T13:00,26.8,55,17.0,31.1,0.00,22,7.6
2022-03-22T14:00,28.0,49,16.3,31.4,0.00,70,10.8
2022-03-22T15:00,24.4,73,19.3,27.2,0.00,100,15.8
2022-03-22T16:00,27.0,53,16.6,29.1,0.00,100,19.1
2022-03-22T17:00,25.7,56,16.3,26.7,0.00,100,10.4
2022-03-22T18:00,25.3,58,16.5,26.4,0.00,100,17.3
2022-03-22T19:00,21.6,71,16.1,23.5,0.00,100,6.5
2022-03-22T20:00,18.5,94,17.5,20.3,0.00,100,18.7
2022-03-22T21:00,18.1,96,17.5,19.9,0.00,100,20.2
2022-03-22T22:00,17.6,97,17.1,19.6,0.00,100,28.4
2022-03-22T23:00,17.3,97,16.8,19.2,0.00,100,19.8
2022-03-23T00:00,16.8,98,16.5,18.9,0.00,100,2.2
2022-03-23T01:00,16.6,99,16.5,18.7,0.00,100,1.1
2022-03-23T02:00,16.6,99,16.5,18.6,0.00,100,4.0
2022-03-23T03:00,16.3,99,16.1,17.7,0.00,100,14.0
2022-03-23T04:00,17.0,97,16.5,18.6,0.00,100,13.3
2022-03-23T05:00,17.2,97,16.7,19.1,0.00,100,4.0
2022-03-23T06:00,16.4,98,16.1,18.0,0.00,37,7.2
2022-03-23T07:00,16.1,99,16.0,17.7,0.00,29,8.3
2022-03-23T08:00,17.9,93,16.8,19.8,0.00,37,13.7
2022-03-23T09:00,21.3,73,16.3,22.9,0.00,12,10.8
2022-03-23T10:00,25.9,47,13.7,26.5,0.00,24,12.6
2022-03-23T11:00,28.3,40,13.4,29.9,0.00,11,10.4
2022-03-23T12:00,29.8,37,13.5,32.2,0.00,11,9.7
2022-03-23T13:00,30.3,35,13.1,32.3,0.00,37,13.0
2022-03-23T14:00,30.0,36,13.3,30.7,0.00,100,11.9
2022-03-23T15:00,27.7,43,14.0,28.1,0.00,100,9.7
2022-03-23T16:00,27.1,45,14.2,27.3,0.00,100,16.9
2022-03-23T17:00,24.7,54,14.8,25.2,0.00,100,9.0
2022-03-23T18:00,25.7,52,15.1,26.3,0.00,100,12.6
2022-03-23T19:00,21.4,69,15.5,22.6,0.00,11,17.6
2022-03-23T20:00,19.2,79,15.5,20.5,0.00,6,4.3
2022-03-23T21:00,18.3,84,15.6,19.8,0.00,100,4.0
2022-03-23T22:00,18.0,85,15.5,19.4,0.00,100,4.3
2022-03-23T23:00,17.9,85,15.3,19.2,0.00,100,2.5
2022-03-24T00:00,17.7,86,15.3,19.0,0.00,100,2.2
2022-03-24T01:00,17.4,86,15.0,19.0,0.00,36,2.2
2022-03-24T02:00,17.3,87,15.1,18.6,0.00,57,2.2
2022-03-24T03:00,17.1,87,14.9,18.4,0.00,15,2.9
2022-03-24T04:00,16.9,88,14.9,18.2,0.00,10,2.9
2022-03-24T05:00,16.8,89,14.9,18.1,0.00,75,3.2
2022-03-24T06:00,16.6,89,14.7,17.7,0.00,29,3.2
2022-03-24T07:00,16.4,91,14.9,17.4,0.00,60,4.0
2022-03-24T08:00,19.6,76,15.2,20.7,0.00,11,10.8
2022-03-24T09:00,24.2,57,15.1,25.2,0.00,9,9.7
2022-03-24T10:00,27.2,46,14.6,28.1,0.00,55,8.6
2022-03-24T11:00,29.5,39,14.1,31.6,0.00,70,11.5
2022-03-24T12:00,31.1,34,13.4,33.6,0.00,5,12.2
2022-03-24T13:00,32.7,29,12.4,35.4,0.00,41,11.5
2022-03-24T14:00,32.4,29,12.1,33.0,0.00,100,14.8
2022-03-24T15:00,30.7,35,13.5,29.9,0.00,100,17.3
2022-03-24T16:00,30.4,37,14.1,31.1,0.00,10,10.8
2022-03-24T17:00,28.6,42,14.4,28.3,0.00,91,11.2
2022-03-24T18:00,26.6,48,14.7,26.8,0.00,25,10.8
2022-03-24T19:00,22.2,64,15.1,23.0,0.00,56,22.3
2022-03-24T20:00,19.7,77,15.6,20.9,0.00,26,19.4
2022-03-24T21:00,18.9,84,16.1,20.4,0.00,46,16.2
2022-03-24T22:00,17.6,93,16.5,19.5,0.00,20,3.2
2022-03-24T23:00,17.0,97,16.5,18.5,0.00,11,6.1
2022-03-25T00:00,16.7,97,16.2,18.5,0.00,6,2.5
2022-03-25T01:00,17.0,95,16.2,19.1,0.00,58,1.4
2022-03-25T02:00,16.7,96,16.1,18.7,0.00,13,3.6
2022-03-25T03:00,17.9,90,16.2,19.4,0.00,13,7.2
2022-03-25T04:00,17.7,92,16.3,19.5,0.00,57,4.7
2022-03-25T05:00,17.4,94,16.4,19.3,0.00,45,1.8
2022-03-25T06:00,16.9,96,16.2,18.6,0.00,17,2.2
2022-03-25T07:00,16.5,99,16.3,18.5,0.00,15,1.1
2022-03-25T08:00,18.3,95,17.5,20.9,0.00,17,1.1
2022-03-25T09:00,22.7,71,17.2,25.0,0.00,100,5.4
2022-03-25T10:00,26.4,53,16.1,28.2,0.00,10,8.3
2022-03-25T11:00,26.9,52,16.2,29.1,0.00,0,11.2
2022-03-25T12:00,28.2,44,14.8,30.2,0.00,100,13.3
2022-03-25T13:00,30.5,37,14.2,33.4,0.00,11,14.0
2022-03-25T14:00,31.5,33,13.3,33.3,0.00,85,8.6
2022-03-25T15:00,29.2,38,13.4,28.9,0.00,100,21.6
2022-03-25T16:00,28.1,42,14.0,27.7,0.00,31,21.2
2022-03-25T17:00,27.8,42,13.7,27.6,0.00,6,8.3
2022-03-25T18:00,26.4,48,14.5,26.6,0.00,0,9.7
2022-03-25T19:00,22.1,65,15.2,23.2,0.00,100,8.3
2022-03-25T20:00,20.8,72,15.6,22.3,0.00,100,2.9
2022-03-25T21:00,19.9,78,16.0,21.4,0.00,100,2.5
2022-03-25T22:00,18.9,83,16.0,20.3,0.00,100,6.1
2022-03-25T23:00,17.4,97,16.9,19.5,0.00,100,3.2
2022-03-26T00:00,17.9,98,17.6,20.3,0.00,100,4.7
2022-03-26T01:00,18.2,98,17.9,20.3,0.00,100,20.5
2022-03-26T02:00,18.3,99,18.2,20.3,0.00,100,22.3
2022-03-26T03:00,18.1,99,17.9,20.9,0.50,100,0.7
2022-03-26T04:00,18.0,99,17.8,20.3,0.10,100,2.5
2022-03-26T05:00,17.7,99,17.5,20.1,0.00,100,1.8
2022-03-26T06:00,17.7,98,17.4,19.9,0.00,100,5.0
2022-03-26T07:00,17.3,99,17.2,19.4,0.00,91,6.5
2022-03-26T08:00,18.5,97,18.0,21.0,0.00,100,7.2
2022-03-26T09:00,20.2,89,18.3,22.8,0.00,100,7.2
2022-03-26T10:00,21.8,89,19.9,25.4,0.00,16,7.2
2022-03-26T11:00,22.9,83,19.9,27.8,0.00,11,5.8
2022-03-26T12:00,24.1,74,19.1,29.0,0.00,88,10.8
2022-03-26T13:00,27.4,52,16.7,31.7,0.00,17,8.3
2022-03-26T14:00,30.0,40,14.9,33.6,0.00,61,6.5
2022-03-26T15:00,31.0,36,14.2,33.7,0.00,100,12.2
2022-03-26T16:00,29.8,39,14.4,29.8,0.00,100,10.8
2022-03-26T17:00,28.1,45,15.1,27.9,0.00,62,13.3
2022-03-26T18:00,26.3,50,15.1,27.5,0.00,63,7.6
2022-03-26T19:00,22.1,69,16.2,23.7,0.00,100,8.3
2022-03-26T20:00,19.1,86,16.7,20.7,0.00,12,13.0
2022-03-26T21:00,18.0,96,17.4,19.9,0.00,20,14.4
2022-03-26T22:00,18.5,96,17.9,20.6,0.00,100,28.4
2022-03-26T23:00,18.1,98,17.8,20.0,0.00,22,33.1
2022-03-27T00:00,17.7,99,17.6,20.4,0.00,100,21.2
2022-03-27T01:00,18.3,97,17.8,20.8,0.00,100,2.2
2022-03-27T02:00,18.3,97,17.8,20.4,0.00,100,2.9
2022-03-27T03:00,18.5,97,18.0,20.9,0.00,100,13.3
2022-03-27T04:00,18.1,99,17.9,20.5,1.30,100,2.9
2022-03-27T05:00,17.7,99,17.5,20.3,1.30,100,1.1
2022-03-27T06:00,17.7,98,17.3,20.0,0.10,100,2.2
2022-03-27T07:00,17.6,98,17.3,19.8,0.40,100,7.9
2022-03-27T08:00,17.8,98,17.5,19.8,0.00,100,17.6
2022-03-27T09:00,17.9,97,17.4,19.7,0.00,100,17.3
2022-03-27T10:00,18.6,95,17.8,20.9,0.00,100,18.0
2022-03-27T11:00,22.3,75,17.7,24.2,0.00,100,19.4
2022-03-27T12:00,21.1,82,17.9,23.3,0.00,100,20.5
2022-03-27T13:00,23.0,69,17.0,24.8,0.00,100,16.6
2022-03-27T14:00,26.9,50,15.6,28.1,0.00,100,15.1
2022-03-27T15:00,30.7,38,14.7,33.9,0.00,100,10.1
2022-03-27T16:00,29.6,40,14.6,30.4,0.00,100,14.4
2022-03-27T17:00,27.1,47,14.8,27.3,0.00,100,10.8
2022-03-27T18:00,25.8,52,15.2,26.6,0.00,99,15.5
2022-03-27T19:00,21.8,69,15.9,23.0,0.00,13,12.2
2022-03-27T20:00,20.3,78,16.3,21.7,0.00,100,20.2
2022-03-27T21:00,18.8,85,16.2,20.5,0.00,100,3.6
2022-03-27T22:00,18.5,86,16.1,19.9,0.00,100,17.3
2022-03-27T23:00,19.0,87,16.8,20.9,0.00,100,13.7
2022-03-28T00:00,19.0,87,16.8,21.0,0.00,100,8.6
2022-03-28T01:00,18.0,92,16.7,20.3,0.00,100,2.2
2022-03-28T02:00,17.4,95,16.6,19.3,0.00,100,3.2
2022-03-28T03:00,16.9,98,16.6,18.9,0.00,100,6.1
2022-03-28T04:00,16.7,99,16.5,18.8,0.00,100,1.4
2022-03-28T05:00,17.2,98,16.9,19.1,0.00,100,5.0
2022-03-28T06:00,17.4,97,16.9,19.2,0.00,99,2.9
2022-03-28T07:00,17.2,98,16.9,19.3,0.00,97,2.5
2022-03-28T08:00,18.6,94,17.6,20.9,0.00,70,13.0
2022-03-28T09:00,19.8,89,17.9,22.2,0.00,100,9.7
2022-03-28T10:00,20.9,83,17.9,23.4,0.00,100,9.0
2022-03-28T11:00,24.8,63,17.3,26.9,0.00,100,8.3
2022-03-28T12:00,23.5,69,17.5,25.4,0.00,100,11.2
2022-03-28T13:00,23.1,71,17.6,24.9,0.00,100,10.8
2022-03-28T14:00,25.1,62,17.3,27.1,0.00,100,10.4
2022-03-28T15:00,31.0,37,14.6,33.1,0.00,93,9.4
2022-03-28T16:00,29.0,41,14.4,29.2,0.00,100,11.9
2022-03-28T17:00,28.3,42,14.2,28.5,0.00,100,8.6
2022-03-28T18:00,26.8,48,14.9,27.1,0.00,100,14.4
2022-03-28T19:00,22.5,64,15.4,23.4,0.00,100,21.6
2022-03-28T20:00,19.9,78,16.0,21.3,0.00,100,5.8
2022-03-28T21:00,18.8,86,16.4,20.6,0.00,100,4.3
2022-03-28T22:00,18.7,87,16.5,20.5,0.00,85,3.6
2022-03-28T23:00,17.4,98,17.1,19.0,0.00,88,17.3
2022-03-29T00:00,17.7,97,17.2,19.8,0.00,100,8.3
2022-03-29T01:00,17.2,98,16.9,19.2,0.00,100,2.5
2022-03-29T02:00,16.8,99,16.7,18.9,0.00,100,1.8
2022-03-29T03:00,16.8,98,16.5,18.9,0.00,100,1.1
2022-03-29T04:00,16.8,98,16.4,18.8,0.00,100,0.7
2022-03-29T05:00,16.7,98,16.4,18.7,0.00,100,2.9
2022-03-29T06:00,16.8,98,16.5,18.6,0.00,100,6.1
2022-03-29T07:00,17.3,96,16.7,19.1,0.00,100,3.2
2022-03-29T08:00,17.7,96,17.1,19.8,0.00,100,1.1
2022-03-29T09:00,18.8,93,17.7,21.3,0.00,100,0.7
2022-03-29T10:00,20.1,87,17.9,22.7,0.00,100,4.3
2022-03-29T11:00,20.9,82,17.7,23.2,0.00,100,5.0
2022-03-29T12:00,23.9,76,19.4,29.1,0.00,25,6.8
2022-03-29T13:00,27.4,54,17.3,32.4,0.00,57,11.2
2022-03-29T14:00,31.0,37,14.6,35.1,0.00,43,9.0
2022-03-29T15:00,29.8,39,14.4,31.4,0.00,100,6.1
2022-03-29T16:00,26.6,50,15.3,28.1,0.00,100,7.2
2022-03-29T17:00,29.2,42,15.0,30.8,0.00,100,9.7
2022-03-29T18:00,24.3,62,16.6,26.4,0.00,100,2.2
2022-03-29T19:00,23.0,66,16.3,24.7,0.00,100,3.2
2022-03-29T20:00,18.5,92,17.2,20.5,0.00,100,12.2
2022-03-29T21:00,17.4,98,17.1,19.4,0.00,71,4.3
2022-03-29T22:00,17.1,99,17.0,19.2,0.00,100,16.2
2022-03-29T23:00,17.0,100,17.0,19.1,0.00,99,14.0
2022-03-30T00:00,17.4,100,17.4,20.0,0.00,100,11.9
2022-03-30T01:00,17.6,100,17.6,20.2,0.00,100,19.4
2022-03-30T02:00,17.6,99,17.5,19.6,0.00,100,11.5
2022-03-30T03:00,17.5,100,17.5,20.0,0.00,100,10.8
2022-03-30T04:00,17.6,100,17.6,20.3,0.00,100,6.8
2022-03-30T05:00,17.7,99,17.6,20.2,0.30,100,8.6
2022-03-30T06:00,17.5,100,17.5,19.4,2.30,100,16.6
2022-03-30T07:00,17.5,99,17.4,19.1,2.30,100,25.6
2022-03-30T08:00,17.5,99,17.4,18.9,1.50,100,29.9
2022-03-30T09:00,17.6,98,17.3,19.1,0.10,100,22.7
2022-03-30T10:00,18.3,95,17.5,20.4,0.00,100,11.9
2022-03-30T11:00,19.2,90,17.5,21.5,0.00,100,6.5
2022-03-30T12:00,23.1,67,16.6,25.1,0.00,100,4.3
2022-03-30T13:00,28.2,45,15.2,31.4,0.00,100,10.1
2022-03-30T14:00,27.1,47,14.8,28.1,0.00,100,11.9
2022-03-30T15:00,24.9,55,15.3,25.3,0.00,100,16.9
2022-03-30T16:00,25.0,54,15.1,25.5,0.00,100,11.5
2022-03-30T17:00,25.9,51,15.0,26.7,0.00,100,5.8
2022-03-30T18:00,25.2,53,15.0,26.7,0.00,100,1.8
2022-03-30T19:00,20.9,71,15.5,22.7,0.00,100,2.5
2022-03-30T20:00,17.7,92,16.4,19.6,0.00,100,3.6
2022-03-30T21:00,17.9,91,16.4,19.4,0.00,28,10.1
2022-03-30T22:00,17.5,94,16.5,19.1,0.00,25,15.8
2022-03-30T23:00,17.5,94,16.5,19.1,0.00,15,14.0
2022-03-31T00:00,17.3,95,16.5,18.9,0.00,10,17.6
2022-03-31T01:00,17.4,94,16.4,19.0,0.00,62,16.9
2022-03-31T02:00,16.9,95,16.1,18.4,0.00,100,11.9
2022-03-31T03:00,16.7,96,16.1,18.2,0.00,16,4.7
2022-03-31T04:00,16.6,96,15.9,18.1,0.00,15,3.6
2022-03-31T05:00,16.4,96,15.8,17.9,0.00,5,3.6
2022-03-31T06:00,16.2,96,15.6,17.6,0.00,12,3.2
2022-03-31T07:00,16.1,97,15.6,17.6,0.00,53,3.2
2022-03-31T08:00,19.1,83,16.2,20.8,0.00,16,7.9
2022-03-31T09:00,22.7,69,16.7,24.3,0.00,18,15.5
2022-03-31T10:00,25.5,57,16.4,27.0,0.00,11,13.0
2022-03-31T11:00,27.7,48,15.7,30.2,0.00,11,13.3
2022-03-31T12:00,28.9,43,15.1,31.5,0.00,17,14.4
2022-03-31T13:00,29.2,41,14.6,31.4,0.00,16,18.4
2022-03-31T14:00,29.6,38,13.8,31.4,0.00,31,15.5
2022-03-31T15:00,29.6,39,14.2,30.1,0.00,76,13.7
2022-03-31T16:00,28.1,45,15.1,28.0,0.00,74,13.0
2022-03-31T17:00,27.3,48,15.3,27.6,0.00,5,11.9
2022-03-31T18:00,24.4,60,16.1,25.9,0.00,100,20.5
2022-03-31T19:00,22.1,71,16.6,23.6,0.00,70,6.5
2022-03-31T20:00,18.9,87,16.7,20.8,0.00,59,9.7
2022-03-31T21:00,18.4,91,16.9,20.2,0.00,12,9.0
2022-03-31T22:00,18.3,92,17.0,20.3,0.00,82,10.4
2022-03-31T23:00,18.3,92,17.0,20.2,0.00,100,13.0
2022-04-01T00:00,18.2,91,16.7,20.1,0.00,73,4.0
2022-04-01T01:00,17.6,93,16.5,19.6,0.00,20,2.9
2022-04-01T02:00,17.4,93,16.3,19.3,0.00,11,1.1
2022-04-01T03:00,16.9,96,16.3,18.8,0.00,11,1.4
2022-04-01T04:00,16.6,98,16.3,18.2,0.00,11,3.6
2022-04-01T05:00,16.4,99,16.3,18.1,0.00,5,9.0
2022-04-01T06:00,16.6,99,16.5,18.2,0.00,76,14.0
2022-04-01T07:00,16.6,99,16.5,18.2,0.00,76,9.4
2022-04-01T08:00,18.6,96,18.0,21.1,0.00,81,14.0
2022-04-01T09:00,21.5,84,18.7,24.0,0.00,34,16.2
2022-04-01T10:00,26.2,55,16.5,27.8,0.00,12,14.4
2022-04-01T11:00,28.3,45,15.2,30.2,0.00,6,14.0
2022-04-01T12:00,29.4,39,14.0,31.8,0.00,5,19.4
2022-04-01T13:00,31.0,33,12.9,33.4,0.00,29,21.2
2022-04-01T14:00,32.6,27,11.2,34.8,0.00,15,19.8
2022-04-01T15:00,32.5,28,11.7,33.6,0.00,54,18.4
2022-04-01T16:00,31.0,36,14.2,31.5,0.00,100,17.6
2022-04-01T17:00,28.7,44,15.3,28.6,0.00,87,16.2
2022-04-01T18:00,26.1,54,16.1,26.6,0.00,100,22.7
2022-04-01T19:00,22.7,66,16.0,23.7,0.00,100,25.9
2022-04-01T20:00,19.7,81,16.4,21.2,0.00,100,25.6
2022-04-01T21:00,19.2,85,16.6,20.8,0.00,12,22.0
2022-04-01T22:00,18.8,87,16.6,20.3,0.00,66,22.0
2022-04-01T23:00,18.5,90,16.8,20.2,0.00,10,20.2
2022-04-02T00:00,18.3,93,17.2,20.4,0.00,11,5.0
2022-04-02T01:00,17.7,97,17.2,20.0,0.00,11,2.2
2022-04-02T02:00,17.6,98,17.3,19.9,0.00,11,2.9
2022-04-02T03:00,17.6,99,17.5,19.7,0.00,13,14.8
2022-04-02T04:00,17.6,98,17.3,19.6,0.00,89,16.2
2022-04-02T05:00,17.6,97,17.1,19.6,0.00,21,23.0
2022-04-02T06:00,17.7,98,17.4,19.5,0.00,7,34.9
2022-04-02T07:00,17.6,98,17.3,19.5,0.00,7,31.3
2022-04-02T08:00,19.7,94,18.7,22.2,0.00,100,31.7
2022-04-02T09:00,23.1,82,19.9,25.7,0.00,100,27.7
2022-04-02T10:00,27.4,50,16.1,28.3,0.00,100,19.4
2022-04-02T11:00,29.2,42,15.0,30.9,0.00,10,15.8
2022-04-02T12:00,30.3,38,14.4,32.5,0.00,100,20.9
2022-04-02T13:00,29.8,39,14.4,30.3,0.00,100,13.0
2022-04-02T14:00,30.0,37,13.7,30.2,0.00,100,13.7
2022-04-02T15:00,31.6,35,14.3,31.6,0.00,100,18.4
