time,temperature_2m_C,relative_humidity_2m,dew_point_2m_C,precipitation_mm,rain_mm
2020-06-26 21:00:00,19.0,89,17.2,0.0,0.0
2020-06-26 22:00:00,18.6,90,16.8,0.0,0.0
2020-06-26 23:00:00,17.8,93,16.7,0.0,0.0
2020-06-27 00:00:00,17.4,94,16.4,0.0,0.0
2020-06-27 01:00:00,17.3,92,16.0,0.0,0.0
2020-06-27 02:00:00,16.9,93,15.8,0.0,0.0
2020-06-27 03:00:00,17.1,94,16.1,0.0,0.0
2020-06-27 04:00:00,17.2,96,16.5,0.0,0.0
2020-06-27 05:00:00,16.6,98,16.4,0.0,0.0
2020-06-27 06:00:00,16.8,100,16.8,0.0,0.0
2020-06-27 07:00:00,16.7,100,16.7,0.0,0.0
2020-06-27 08:00:00,17.4,99,17.3,0.0,0.0
2020-06-27 09:00:00,19.3,90,17.7,0.0,0.0
2020-06-27 10:00:00,21.9,79,18.2,0.0,0.0
2020-06-27 11:00:00,23.4,74,18.5,0.0,0.0
2020-06-27 12:00:00,24.5,64,17.4,0.0,0.0
2020-06-27 13:00:00,24.8,60,16.6,0.2,0.2
2020-06-27 14:00:00,22.1,81,18.6,0.5,0.5
2020-06-27 15:00:00,24.2,64,17.0,0.0,0.0
2020-06-27 16:00:00,22.4,78,18.4,0.2,0.2
2020-06-27 17:00:00,23.2,75,18.5,0.0,0.0
2020-06-27 18:00:00,22.4,80,18.7,0.0,0.0
2020-06-27 19:00:00,21.1,88,19.1,0.0,0.0
2020-06-27 20:00:00,20.2,95,19.3,0.0,0.0
2020-06-27 21:00:00,19.9,95,19.2,0.0,0.0
2020-06-27 22:00:00,18.9,96,18.3,0.0,0.0
2020-06-27 23:00:00,19.7,91,18.3,0.0,0.0
2020-06-28 00:00:00,19.4,91,17.9,0.0,0.0
2020-06-28 01:00:00,18.6,94,17.6,0.0,0.0
2020-06-28 02:00:00,18.3,97,17.9,0.0,0.0
2020-06-28 03:00:00,19.3,82,16.2,0.0,0.0
2020-06-28 04:00:00,17.8,92,16.5,0.0,0.0
2020-06-28 05:00:00,17.2,97,16.7,0.0,0.0
2020-06-28 06:00:00,17.4,97,16.9,0.0,0.0
2020-06-28 07:00:00,17.4,96,16.8,0.0,0.0
2020-06-28 08:00:00,18.9,92,17.6,0.0,0.0
2020-06-28 09:00:00,21.1,84,18.2,0.0,0.0
2020-06-28 10:00:00,23.1,74,18.1,0.0,0.0
2020-06-28 11:00:00,24.4,66,17.7,0.0,0.0
2020-06-28 12:00:00,25.3,62,17.6,0.2,0.2
2020-06-28 13:00:00,25.3,61,17.4,0.1,0.1
2020-06-28 14:00:00,26.1,57,16.8,0.1,0.1
2020-06-28 15:00:00,26.3,56,16.9,0.1,0.1
2020-06-28 16:00:00,23.4,76,18.9,0.6,0.6
2020-06-28 17:00:00,23.2,77,19.0,0.0,0.0
2020-06-28 18:00:00,22.8,80,19.2,0.0,0.0
2020-06-28 19:00:00,21.4,87,19.2,0.0,0.0
2020-06-28 20:00:00,20.9,87,18.6,0.0,0.0
2020-06-28 21:00:00,20.2,87,17.9,0.0,0.0
2020-06-28 22:00:00,19.2,91,17.6,0.0,0.0
2020-06-28 23:00:00,19.3,90,17.6,0.0,0.0
2020-06-29 00:00:00,18.7,92,17.5,0.0,0.0
2020-06-29 01:00:00,17.7,96,17.1,0.0,0.0
2020-06-29 02:00:00,18.6,92,17.2,0.0,0.0
2020-06-29 03:00:00,18.1,95,17.4,0.0,0.0
2020-06-29 04:00:00,17.9,97,17.4,0.0,0.0
2020-06-29 05:00:00,17.9,98,17.5,0.0,0.0
2020-06-29 06:00:00,17.8,98,17.5,0.1,0.1
2020-06-29 07:00:00,18.0,98,17.7,0.0,0.0
2020-06-29 08:00:00,18.6,98,18.3,0.0,0.0
2020-06-29 09:00:00,21.2,87,18.9,0.0,0.0
2020-06-29 10:00:00,22.7,82,19.4,0.1,0.1
2020-06-29 11:00:00,22.9,82,19.7,0.2,0.2
2020-06-29 12:00:00,22.7,82,19.5,0.1,0.1
2020-06-29 13:00:00,23.4,74,18.5,0.0,0.0
2020-06-29 14:00:00,24.6,68,18.2,0.0,0.0
2020-06-29 15:00:00,25.6,60,17.2,0.0,0.0
2020-06-29 16:00:00,25.6,59,16.9,0.0,0.0
2020-06-29 17:00:00,25.1,59,16.6,0.0,0.0
2020-06-29 18:00:00,23.5,70,17.8,0.0,0.0
2020-06-29 19:00:00,21.4,77,17.3,0.0,0.0
2020-06-29 20:00:00,20.4,81,16.9,0.0,0.0
2020-06-29 21:00:00,19.7,86,17.2,0.0,0.0
2020-06-29 22:00:00,18.8,92,17.4,0.0,0.0
2020-06-29 23:00:00,18.0,95,17.1,0.0,0.0
2020-06-30 00:00:00,17.6,96,16.9,0.0,0.0
2020-06-30 01:00:00,17.2,97,16.7,0.0,0.0
2020-06-30 02:00:00,17.6,95,16.8,0.0,0.0
2020-06-30 03:00:00,16.8,95,16.0,0.0,0.0
2020-06-30 04:00:00,17.3,94,16.2,0.0,0.0
2020-06-30 05:00:00,17.3,94,16.3,0.0,0.0
2020-06-30 06:00:00,17.5,93,16.3,0.0,0.0
2020-06-30 07:00:00,17.1,94,16.2,0.0,0.0
2020-06-30 08:00:00,18.3,91,16.9,0.0,0.0
2020-06-30 09:00:00,21.4,81,18.0,0.0,0.0
2020-06-30 10:00:00,23.2,70,17.4,0.1,0.1
2020-06-30 11:00:00,23.9,65,17.0,0.0,0.0
2020-06-30 12:00:00,25.5,60,17.3,0.0,0.0
2020-06-30 13:00:00,26.2,57,17.1,0.0,0.0
2020-06-30 14:00:00,26.6,55,16.9,0.0,0.0
2020-06-30 15:00:00,24.6,64,17.4,0.0,0.0
2020-06-30 16:00:00,25.2,60,17.0,0.0,0.0
2020-06-30 17:00:00,24.8,60,16.5,0.0,0.0
2020-06-30 18:00:00,23.6,68,17.3,0.0,0.0
2020-06-30 19:00:00,21.9,75,17.4,0.0,0.0
2020-06-30 20:00:00,20.5,81,17.1,0.0,0.0
2020-06-30 21:00:00,19.8,84,17.1,0.0,0.0
2020-06-30 22:00:00,18.7,89,16.9,0.0,0.0
2020-06-30 23:00:00,18.3,90,16.6,0.0,0.0
2020-07-01 00:00:00,17.9,91,16.4,0.0,0.0
2020-07-01 01:00:00,17.5,92,16.2,0.0,0.0
2020-07-01 02:00:00,18.1,91,16.6,0.0,0.0
2020-07-01 03:00:00,18.0,89,16.1,0.0,0.0
2020-07-01 04:00:00,17.9,94,16.9,0.0,0.0
2020-07-01 05:00:00,17.4,92,16.1,0.0,0.0
2020-07-01 06:00:00,17.1,94,16.2,0.0,0.0
2020-07-01 07:00:00,17.7,90,16.1,0.0,0.0
2020-07-01 08:00:00,18.2,90,16.5,0.0,0.0
2020-07-01 09:00:00,20.3,79,16.6,0.0,0.0
2020-07-01 10:00:00,22.8,66,16.1,0.0,0.0
2020-07-01 11:00:00,24.5,58,15.8,0.0,0.0
2020-07-01 12:00:00,25.4,57,16.2,0.0,0.0
2020-07-01 13:00:00,26.1,57,17.1,0.0,0.0
2020-07-01 14:00:00,24.9,65,17.7,0.8,0.8
2020-07-01 15:00:00,23.6,70,17.8,1.5,1.5
2020-07-01 16:00:00,24.6,67,18.1,0.0,0.0
2020-07-01 17:00:00,24.2,63,16.6,0.0,0.0
2020-07-01 18:00:00,23.1,70,17.3,0.0,0.0
2020-07-01 19:00:00,20.9,82,17.7,0.0,0.0
2020-07-01 20:00:00,20.1,87,17.8,0.0,0.0
2020-07-01 21:00:00,19.2,90,17.6,0.0,0.0
2020-07-01 22:00:00,18.8,91,17.4,0.0,0.0
2020-07-01 23:00:00,18.5,92,17.1,0.0,0.0
2020-07-02 00:00:00,18.5,91,17.1,0.0,0.0
2020-07-02 01:00:00,18.5,92,17.2,0.0,0.0
2020-07-02 02:00:00,18.6,92,17.3,0.0,0.0
2020-07-02 03:00:00,17.6,96,16.9,0.0,0.0
2020-07-02 04:00:00,17.9,93,16.8,0.0,0.0
2020-07-02 05:00:00,18.2,90,16.6,0.0,0.0
2020-07-02 06:00:00,17.4,92,16.2,0.0,0.0
2020-07-02 07:00:00,17.2,94,16.3,0.0,0.0
2020-07-02 08:00:00,18.3,90,16.6,0.2,0.2
2020-07-02 09:00:00,20.3,83,17.3,0.1,0.1
2020-07-02 10:00:00,22.1,76,17.8,0.0,0.0
2020-07-02 11:00:00,23.9,68,17.7,0.1,0.1
2020-07-02 12:00:00,24.6,69,18.6,0.1,0.1
2020-07-02 13:00:00,25.0,57,16.0,0.2,0.2
2020-07-02 14:00:00,24.8,58,16.1,0.1,0.1
2020-07-02 15:00:00,24.8,58,16.0,0.0,0.0
2020-07-02 16:00:00,24.0,63,16.4,0.1,0.1
2020-07-02 17:00:00,23.7,63,16.3,0.0,0.0
2020-07-02 18:00:00,22.3,73,17.3,0.0,0.0
2020-07-02 19:00:00,20.6,83,17.6,0.0,0.0
2020-07-02 20:00:00,20.0,85,17.4,0.0,0.0
2020-07-02 21:00:00,19.6,86,17.1,0.0,0.0
2020-07-02 22:00:00,18.7,89,16.9,0.0,0.0
2020-07-02 23:00:00,18.4,91,16.8,0.0,0.0
2020-07-03 00:00:00,17.9,92,16.5,0.0,0.0
2020-07-03 01:00:00,17.4,93,16.3,0.0,0.0
2020-07-03 02:00:00,17.4,93,16.2,0.0,0.0
2020-07-03 03:00:00,17.8,93,16.7,0.0,0.0
2020-07-03 04:00:00,17.9,94,16.9,0.0,0.0
2020-07-03 05:00:00,17.9,94,16.9,0.0,0.0
2020-07-03 06:00:00,17.6,94,16.6,0.2,0.2
2020-07-03 07:00:00,17.4,94,16.5,0.4,0.4
2020-07-03 08:00:00,18.9,90,17.2,0.1,0.1
2020-07-03 09:00:00,20.6,83,17.6,0.0,0.0
2020-07-03 10:00:00,22.4,75,17.6,0.0,0.0
2020-07-03 11:00:00,23.9,68,17.6,0.0,0.0
2020-07-03 12:00:00,25.0,61,16.8,0.2,0.2
2020-07-03 13:00:00,25.8,54,15.7,0.0,0.0
2020-07-03 14:00:00,26.2,52,15.4,0.0,0.0
2020-07-03 15:00:00,25.9,48,14.1,0.0,0.0
2020-07-03 16:00:00,25.2,53,15.1,0.0,0.0
2020-07-03 17:00:00,24.1,58,15.4,0.0,0.0
2020-07-03 18:00:00,22.9,67,16.4,0.0,0.0
2020-07-03 19:00:00,21.1,74,16.3,0.0,0.0
2020-07-03 20:00:00,20.3,77,16.2,0.0,0.0
2020-07-03 21:00:00,19.7,81,16.4,0.0,0.0
2020-07-03 22:00:00,19.6,79,15.9,0.0,0.0
2020-07-03 23:00:00,19.1,80,15.6,0.0,0.0
2020-07-04 00:00:00,19.4,85,16.8,0.0,0.0
2020-07-04 01:00:00,18.7,85,16.1,0.0,0.0
2020-07-04 02:00:00,18.7,86,16.4,0.0,0.0
2020-07-04 03:00:00,18.1,89,16.3,0.0,0.0
2020-07-04 04:00:00,18.2,89,16.4,0.0,0.0
2020-07-04 05:00:00,18.5,87,16.3,0.0,0.0
2020-07-04 06:00:00,18.4,89,16.5,0.0,0.0
2020-07-04 07:00:00,18.1,90,16.5,0.0,0.0
2020-07-04 08:00:00,19.5,86,17.0,0.0,0.0
2020-07-04 09:00:00,21.4,77,17.1,0.0,0.0
2020-07-04 10:00:00,23.1,70,17.3,0.0,0.0
2020-07-04 11:00:00,24.4,64,17.2,0.1,0.1
2020-07-04 12:00:00,25.2,59,16.7,0.2,0.2
2020-07-04 13:00:00,26.1,58,17.2,0.0,0.0
2020-07-04 14:00:00,26.6,59,17.9,0.0,0.0
2020-07-04 15:00:00,24.1,66,17.5,0.0,0.0
2020-07-04 16:00:00,23.9,69,17.8,0.1,0.1
2020-07-04 17:00:00,23.8,68,17.5,0.0,0.0
2020-07-04 18:00:00,22.6,75,17.9,0.0,0.0
2020-07-04 19:00:00,21.2,82,18.0,0.0,0.0
2020-07-04 20:00:00,20.4,85,17.7,0.0,0.0
2020-07-04 21:00:00,19.9,86,17.5,0.0,0.0
2020-07-04 22:00:00,19.6,87,17.3,0.0,0.0
2020-07-04 23:00:00,18.5,92,17.2,0.0,0.0
2020-07-05 00:00:00,19.3,86,16.9,0.0,0.0
2020-07-05 01:00:00,19.0,87,16.8,0.0,0.0
2020-07-05 02:00:00,18.0,93,16.8,0.0,0.0
2020-07-05 03:00:00,16.8,95,16.1,0.0,0.0
2020-07-05 04:00:00,17.2,95,16.4,0.0,0.0
2020-07-05 05:00:00,17.8,92,16.6,0.0,0.0
2020-07-05 06:00:00,17.2,96,16.6,0.0,0.0
2020-07-05 07:00:00,17.0,97,16.6,0.0,0.0
2020-07-05 08:00:00,18.6,94,17.6,0.0,0.0
2020-07-05 09:00:00,21.2,82,18.1,0.0,0.0
2020-07-05 10:00:00,23.2,72,17.9,0.0,0.0
2020-07-05 11:00:00,24.5,67,17.9,0.1,0.1
2020-07-05 12:00:00,25.4,63,17.9,0.3,0.3
2020-07-05 13:00:00,25.9,56,16.5,0.2,0.2
2020-07-05 14:00:00,24.8,60,16.4,0.3,0.3
2020-07-05 15:00:00,24.5,62,16.7,0.1,0.1
2020-07-05 16:00:00,24.3,62,16.5,0.1,0.1
2020-07-05 17:00:00,23.6,66,16.8,0.0,0.0
2020-07-05 18:00:00,22.8,71,17.2,0.0,0.0
2020-07-05 19:00:00,21.1,81,17.8,0.0,0.0
2020-07-05 20:00:00,20.1,87,17.8,0.0,0.0
2020-07-05 21:00:00,19.8,88,17.8,0.0,0.0
2020-07-05 22:00:00,19.4,89,17.6,0.0,0.0
2020-07-05 23:00:00,19.1,90,17.5,0.0,0.0
2020-07-06 00:00:00,18.4,93,17.2,0.0,0.0
2020-07-06 01:00:00,17.9,96,17.2,0.0,0.0
2020-07-06 02:00:00,17.9,96,17.3,0.0,0.0
2020-07-06 03:00:00,17.6,96,17.0,0.0,0.0
2020-07-06 04:00:00,18.1,96,17.4,0.0,0.0
2020-07-06 05:00:00,17.9,96,17.3,0.0,0.0
2020-07-06 06:00:00,18.2,95,17.4,0.0,0.0
2020-07-06 07:00:00,18.0,96,17.3,0.0,0.0
2020-07-06 08:00:00,19.1,91,17.6,0.1,0.1
2020-07-06 09:00:00,20.4,84,17.6,0.3,0.3
2020-07-06 10:00:00,21.8,77,17.6,0.1,0.1
2020-07-06 11:00:00,22.6,72,17.4,0.8,0.8
2020-07-06 12:00:00,21.0,83,18.0,1.8,1.8
2020-07-06 13:00:00,22.2,81,18.8,1.0,1.0
2020-07-06 14:00:00,22.2,82,18.9,0.4,0.4
2020-07-06 15:00:00,22.9,69,16.8,0.8,0.8
2020-07-06 16:00:00,24.0,58,15.1,0.0,0.0
2020-07-06 17:00:00,23.3,61,15.3,0.0,0.0
2020-07-06 18:00:00,22.1,71,16.7,0.0,0.0
2020-07-06 19:00:00,20.8,79,17.1,0.0,0.0
2020-07-06 20:00:00,19.8,84,17.1,0.0,0.0
2020-07-06 21:00:00,18.7,91,17.2,0.0,0.0
2020-07-06 22:00:00,18.7,91,17.1,0.0,0.0
2020-07-06 23:00:00,18.6,91,17.1,0.0,0.0
2020-07-07 00:00:00,18.9,87,16.6,0.0,0.0
2020-07-07 01:00:00,18.9,85,16.2,0.0,0.0
2020-07-07 02:00:00,18.6,88,16.5,0.0,0.0
2020-07-07 03:00:00,18.8,92,17.5,0.0,0.0
2020-07-07 04:00:00,19.0,92,17.7,0.0,0.0
2020-07-07 05:00:00,18.9,93,17.7,0.0,0.0
2020-07-07 06:00:00,18.8,95,18.0,0.0,0.0
2020-07-07 07:00:00,18.6,95,17.7,0.0,0.0
2020-07-07 08:00:00,19.1,93,17.9,0.0,0.0
2020-07-07 09:00:00,20.6,85,17.9,0.1,0.1
2020-07-07 10:00:00,21.5,79,17.7,0.1,0.1
2020-07-07 11:00:00,22.7,72,17.3,0.0,0.0
2020-07-07 12:00:00,24.4,66,17.7,0.0,0.0
2020-07-07 13:00:00,25.1,60,16.9,0.3,0.3
2020-07-07 14:00:00,22.5,75,17.8,2.5,2.5
2020-07-07 15:00:00,24.8,55,15.2,0.0,0.0
2020-07-07 16:00:00,24.6,55,14.9,0.0,0.0
2020-07-07 17:00:00,23.1,64,16.0,0.0,0.0
2020-07-07 18:00:00,21.9,74,17.2,0.0,0.0
2020-07-07 19:00:00,20.7,81,17.4,0.0,0.0
2020-07-07 20:00:00,20.1,85,17.5,0.0,0.0
2020-07-07 21:00:00,19.6,90,18.0,0.0,0.0
2020-07-07 22:00:00,19.4,92,18.1,0.0,0.0
2020-07-07 23:00:00,18.9,91,17.4,0.0,0.0
2020-07-08 00:00:00,18.6,92,17.3,0.0,0.0
2020-07-08 01:00:00,18.4,93,17.3,0.0,0.0
2020-07-08 02:00:00,17.5,96,16.9,0.0,0.0
2020-07-08 03:00:00,17.1,97,16.6,0.0,0.0
2020-07-08 04:00:00,17.1,98,16.8,0.0,0.0
2020-07-08 05:00:00,17.3,99,17.1,0.0,0.0
2020-07-08 06:00:00,17.1,99,16.9,0.0,0.0
2020-07-08 07:00:00,16.8,100,16.7,0.0,0.0
2020-07-08 08:00:00,17.8,97,17.4,0.0,0.0
2020-07-08 09:00:00,20.2,86,17.8,0.0,0.0
2020-07-08 10:00:00,22.1,80,18.5,0.0,0.0
2020-07-08 11:00:00,23.6,74,18.7,0.0,0.0
2020-07-08 12:00:00,24.3,70,18.4,0.0,0.0
2020-07-08 13:00:00,25.6,59,16.9,0.0,0.0
2020-07-08 14:00:00,21.5,82,18.2,0.8,0.8
2020-07-08 15:00:00,22.1,78,18.1,0.0,0.0
2020-07-08 16:00:00,23.1,71,17.6,0.0,0.0
2020-07-08 17:00:00,23.3,67,16.9,0.0,0.0
2020-07-08 18:00:00,22.3,75,17.8,0.0,0.0
2020-07-08 19:00:00,20.8,85,18.1,0.0,0.0
2020-07-08 20:00:00,20.3,86,17.9,0.0,0.0
2020-07-08 21:00:00,20.1,87,17.8,0.0,0.0
2020-07-08 22:00:00,19.6,89,17.8,0.0,0.0
2020-07-08 23:00:00,19.2,92,17.9,0.0,0.0
2020-07-09 00:00:00,19.1,92,17.8,0.0,0.0
2020-07-09 01:00:00,18.8,95,18.1,0.0,0.0
2020-07-09 02:00:00,18.8,97,18.3,0.0,0.0
2020-07-09 03:00:00,18.1,97,17.5,0.0,0.0
2020-07-09 04:00:00,18.1,97,17.6,0.0,0.0
2020-07-09 05:00:00,17.6,100,17.6,0.0,0.0
2020-07-09 06:00:00,17.8,100,17.8,0.0,0.0
2020-07-09 07:00:00,17.6,100,17.6,0.0,0.0
2020-07-09 08:00:00,18.6,97,18.2,0.0,0.0
2020-07-09 09:00:00,20.9,84,18.2,0.0,0.0
2020-07-09 10:00:00,22.6,76,18.2,0.0,0.0
2020-07-09 11:00:00,24.2,70,18.4,0.0,0.0
2020-07-09 12:00:00,25.0,67,18.4,0.0,0.0
2020-07-09 13:00:00,24.7,66,17.9,0.1,0.1
2020-07-09 14:00:00,25.6,62,17.9,0.0,0.0
2020-07-09 15:00:00,26.0,55,16.3,0.8,0.8
2020-07-09 16:00:00,26.1,53,15.7,0.0,0.0
2020-07-09 17:00:00,25.6,55,15.8,0.0,0.0
2020-07-09 18:00:00,24.0,62,16.2,0.0,0.0
2020-07-09 19:00:00,22.1,72,16.8,0.0,0.0
2020-07-09 20:00:00,20.5,81,17.1,0.0,0.0
2020-07-09 21:00:00,19.2,86,16.8,0.0,0.0
2020-07-09 22:00:00,18.6,86,16.1,0.0,0.0
2020-07-09 23:00:00,17.8,87,15.6,0.0,0.0
2020-07-10 00:00:00,17.7,86,15.4,0.0,0.0
2020-07-10 01:00:00,16.9,91,15.4,0.0,0.0
2020-07-10 02:00:00,16.9,89,15.1,0.0,0.0
2020-07-10 03:00:00,16.1,91,14.7,0.0,0.0
2020-07-10 04:00:00,16.5,89,14.7,0.0,0.0
2020-07-10 05:00:00,16.2,91,14.7,0.0,0.0
2020-07-10 06:00:00,16.7,88,14.7,0.0,0.0
2020-07-10 07:00:00,17.0,87,14.9,0.0,0.0
2020-07-10 08:00:00,18.7,80,15.2,0.0,0.0
2020-07-10 09:00:00,20.5,73,15.5,0.0,0.0
2020-07-10 10:00:00,21.2,75,16.6,0.0,0.0
2020-07-10 11:00:00,22.0,72,16.8,0.1,0.1
2020-07-10 12:00:00,23.6,67,17.1,0.3,0.3
2020-07-10 13:00:00,24.8,58,16.1,0.2,0.2
2020-07-10 14:00:00,24.9,58,16.0,0.0,0.0
2020-07-10 15:00:00,24.2,64,17.0,0.0,0.0
2020-07-10 16:00:00,25.4,58,16.4,0.0,0.0
2020-07-10 17:00:00,25.1,58,16.2,0.0,0.0
2020-07-10 18:00:00,23.8,67,17.3,0.0,0.0
2020-07-10 19:00:00,22.0,78,18.0,0.0,0.0
2020-07-10 20:00:00,20.8,84,18.1,0.0,0.0
2020-07-10 21:00:00,20.2,87,17.9,0.0,0.0
2020-07-10 22:00:00,19.9,87,17.8,0.0,0.0
2020-07-10 23:00:00,19.8,88,17.7,0.0,0.0
2020-07-11 00:00:00,19.4,90,17.6,0.0,0.0
2020-07-11 01:00:00,18.8,92,17.4,0.0,0.0
2020-07-11 02:00:00,18.7,92,17.3,0.0,0.0
2020-07-11 03:00:00,18.3,93,17.2,0.0,0.0
2020-07-11 04:00:00,18.3,93,17.2,0.0,0.0
2020-07-11 05:00:00,18.2,94,17.2,0.0,0.0
2020-07-11 06:00:00,17.6,97,17.1,0.0,0.0
2020-07-11 07:00:00,17.3,98,17.0,0.0,0.0
2020-07-11 08:00:00,18.7,92,17.5,0.0,0.0
2020-07-11 09:00:00,20.5,85,17.9,0.0,0.0
2020-07-11 10:00:00,22.5,75,17.8,0.0,0.0
2020-07-11 11:00:00,23.4,72,18.0,0.1,0.1
2020-07-11 12:00:00,24.3,69,18.2,0.1,0.1
2020-07-11 13:00:00,25.2,64,18.0,0.1,0.1
2020-07-11 14:00:00,23.0,79,19.1,3.0,3.0
2020-07-11 15:00:00,21.5,81,18.1,0.1,0.1
2020-07-11 16:00:00,22.6,74,17.7,0.0,0.0
2020-07-11 17:00:00,22.5,74,17.6,0.0,0.0
2020-07-11 18:00:00,22.1,76,17.6,0.0,0.0
2020-07-11 19:00:00,20.6,86,18.1,0.0,0.0
2020-07-11 20:00:00,19.8,90,18.1,0.0,0.0
2020-07-11 21:00:00,19.6,90,18.0,0.0,0.0
2020-07-11 22:00:00,19.6,90,17.9,0.0,0.0
2020-07-11 23:00:00,19.5,90,17.8,0.0,0.0
2020-07-12 00:00:00,19.2,91,17.6,0.0,0.0
2020-07-12 01:00:00,19.1,90,17.5,0.0,0.0
2020-07-12 02:00:00,19.1,90,17.5,0.0,0.0
2020-07-12 03:00:00,18.8,92,17.5,0.0,0.0
2020-07-12 04:00:00,18.9,91,17.4,0.0,0.0
2020-07-12 05:00:00,18.9,91,17.3,0.0,0.0
2020-07-12 06:00:00,18.7,91,17.2,0.0,0.0
2020-07-12 07:00:00,18.5,94,17.5,0.1,0.1
2020-07-12 08:00:00,18.6,95,17.8,0.1,0.1
2020-07-12 09:00:00,19.7,89,17.9,0.0,0.0
2020-07-12 10:00:00,20.9,82,17.8,0.0,0.0
2020-07-12 11:00:00,21.9,75,17.3,0.0,0.0
2020-07-12 12:00:00,24.2,62,16.3,0.0,0.0
2020-07-12 13:00:00,26.1,51,15.2,0.0,0.0
2020-07-12 14:00:00,25.9,54,15.8,0.0,0.0
2020-07-12 15:00:00,23.0,74,18.1,0.0,0.0
2020-07-12 16:00:00,24.4,67,17.8,0.0,0.0
2020-07-12 17:00:00,24.0,67,17.5,0.0,0.0
2020-07-12 18:00:00,23.4,70,17.6,0.0,0.0
2020-07-12 19:00:00,21.6,84,18.8,0.0,0.0
2020-07-12 20:00:00,20.5,91,18.9,0.0,0.0
2020-07-12 21:00:00,19.7,93,18.5,0.0,0.0
2020-07-12 22:00:00,19.0,96,18.3,0.0,0.0
2020-07-12 23:00:00,18.6,95,17.8,0.0,0.0
2020-07-13 00:00:00,18.5,93,17.3,0.0,0.0
2020-07-13 01:00:00,19.1,89,17.2,0.0,0.0
2020-07-13 02:00:00,19.0,88,17.0,0.0,0.0
2020-07-13 03:00:00,18.4,90,16.6,0.0,0.0
2020-07-13 04:00:00,18.3,90,16.6,0.0,0.0
2020-07-13 05:00:00,17.9,91,16.4,0.0,0.0
2020-07-13 06:00:00,17.7,93,16.5,0.0,0.0
2020-07-13 07:00:00,17.8,95,17.0,0.0,0.0
2020-07-13 08:00:00,19.0,91,17.5,0.0,0.0
2020-07-13 09:00:00,21.0,78,17.1,0.0,0.0
2020-07-13 10:00:00,22.4,73,17.3,0.0,0.0
2020-07-13 11:00:00,24.0,68,17.7,0.0,0.0
2020-07-13 12:00:00,24.6,66,17.9,0.1,0.1
2020-07-13 13:00:00,25.6,62,17.8,0.4,0.4
2020-07-13 14:00:00,26.2,59,17.5,0.0,0.0
2020-07-13 15:00:00,25.1,58,16.3,0.1,0.1
2020-07-13 16:00:00,24.8,55,15.2,0.1,0.1
2020-07-13 17:00:00,24.4,57,15.4,0.1,0.1
2020-07-13 18:00:00,23.2,65,16.1,0.0,0.0
2020-07-13 19:00:00,21.1,77,16.9,0.0,0.0
2020-07-13 20:00:00,20.1,81,16.8,0.0,0.0
2020-07-13 21:00:00,19.7,85,17.1,0.0,0.0
2020-07-13 22:00:00,19.1,92,17.7,0.0,0.0
2020-07-13 23:00:00,18.9,92,17.6,0.0,0.0
2020-07-14 00:00:00,18.5,93,17.3,0.0,0.0
2020-07-14 01:00:00,18.1,93,16.9,0.0,0.0
2020-07-14 02:00:00,18.1,92,16.8,0.0,0.0
2020-07-14 03:00:00,17.7,97,17.2,0.0,0.0
2020-07-14 04:00:00,17.7,98,17.3,0.0,0.0
2020-07-14 05:00:00,17.5,98,17.3,0.0,0.0
2020-07-14 06:00:00,17.4,98,17.1,0.0,0.0
2020-07-14 07:00:00,17.1,99,16.9,0.0,0.0
2020-07-14 08:00:00,18.6,94,17.6,0.0,0.0
2020-07-14 09:00:00,20.6,84,17.7,0.0,0.0
2020-07-14 10:00:00,22.5,77,18.3,0.0,0.0
2020-07-14 11:00:00,23.8,73,18.6,0.1,0.1
2020-07-14 12:00:00,25.0,67,18.4,0.1,0.1
2020-07-14 13:00:00,23.6,72,18.3,3.3,3.3
2020-07-14 14:00:00,21.9,84,19.0,1.7,1.7
2020-07-14 15:00:00,24.4,53,14.2,0.2,0.2
2020-07-14 16:00:00,22.5,76,18.0,0.5,0.5
2020-07-14 17:00:00,22.4,73,17.4,0.1,0.1
2020-07-14 18:00:00,22.0,77,17.8,0.0,0.0
2020-07-14 19:00:00,21.1,85,18.6,0.0,0.0
2020-07-14 20:00:00,20.2,89,18.3,0.0,0.0
2020-07-14 21:00:00,19.3,92,17.9,0.0,0.0
2020-07-14 22:00:00,18.7,93,17.5,0.0,0.0
2020-07-14 23:00:00,18.2,95,17.4,0.0,0.0
2020-07-15 00:00:00,17.7,97,17.2,0.0,0.0
2020-07-15 01:00:00,17.7,97,17.1,0.0,0.0
2020-07-15 02:00:00,17.2,98,16.9,0.0,0.0
2020-07-15 03:00:00,17.5,98,17.1,0.0,0.0
2020-07-15 04:00:00,17.6,99,17.4,0.0,0.0
2020-07-15 05:00:00,17.3,100,17.3,0.0,0.0
2020-07-15 06:00:00,17.8,99,17.7,0.0,0.0
2020-07-15 07:00:00,18.0,100,18.0,0.0,0.0
2020-07-15 08:00:00,18.6,97,18.1,0.0,0.0
2020-07-15 09:00:00,19.9,90,18.1,0.0,0.0
2020-07-15 10:00:00,21.3,80,17.8,0.0,0.0
2020-07-15 11:00:00,22.5,72,17.3,0.0,0.0
2020-07-15 12:00:00,23.6,66,17.0,0.0,0.0
2020-07-15 13:00:00,24.6,60,16.2,0.0,0.0
2020-07-15 14:00:00,26.1,50,15.0,0.0,0.0
