latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2024-04-08T00:00,21.6,87,19.3,24.4,0.00,97,8.3
2024-04-08T01:00,21.5,86,19.0,23.8,0.00,100,12.6
2024-04-08T02:00,21.2,89,19.3,23.6,0.00,100,14.4
2024-04-08T03:00,20.5,95,19.7,23.5,0.80,100,16.9
2024-04-08T04:00,20.5,95,19.7,23.7,1.00,100,9.7
2024-04-08T05:00,20.5,94,19.5,23.7,0.20,100,6.1
2024-04-08T06:00,20.3,95,19.4,23.5,0.00,100,4.7
2024-04-08T07:00,20.1,95,19.3,23.2,0.10,100,6.8
2024-04-08T08:00,20.1,94,19.1,22.9,0.50,100,11.5
2024-04-08T09:00,20.6,95,19.7,23.8,1.00,100,15.8
2024-04-08T10:00,20.9,92,19.5,23.5,0.40,100,15.1
2024-04-08T11:00,21.5,89,19.6,24.0,0.10,100,14.4
2024-04-08T12:00,22.7,83,19.7,25.2,0.00,100,15.8
2024-04-08T13:00,23.7,77,19.4,26.2,0.00,100,15.8
2024-04-08T14:00,24.3,77,20.0,27.3,0.00,100,18.0
2024-04-08T15:00,24.6,75,19.8,28.0,0.00,100,15.8
2024-04-08T16:00,24.7,75,19.9,28.2,0.00,100,13.7
2024-04-08T17:00,24.3,76,19.8,27.9,0.00,100,13.0
2024-04-08T18:00,24.0,77,19.7,27.3,0.00,100,10.8
2024-04-08T19:00,23.0,82,19.8,26.4,0.00,100,6.1
2024-04-08T20:00,22.1,86,19.7,25.6,0.00,100,3.6
2024-04-08T21:00,21.8,85,19.1,24.9,0.00,100,3.6
2024-04-08T22:00,21.0,88,19.0,24.0,0.00,100,4.3
2024-04-08T23:00,20.4,91,18.9,23.4,0.00,100,4.7
2024-04-09T00:00,20.0,93,18.9,22.9,0.00,100,5.0
2024-04-09T01:00,19.7,95,18.9,22.7,0.00,100,5.0
2024-04-09T02:00,19.5,96,18.9,22.4,0.00,100,4.7
2024-04-09T03:00,19.1,96,18.5,21.9,0.00,100,4.7
2024-04-09T04:00,19.0,96,18.4,21.8,0.00,100,4.3
2024-04-09T05:00,18.8,97,18.3,21.6,0.00,100,3.2
2024-04-09T06:00,18.7,98,18.4,21.5,0.00,100,3.2
2024-04-09T07:00,18.7,99,18.5,21.4,0.00,100,4.0
2024-04-09T08:00,19.8,97,19.3,23.1,0.00,99,4.0
2024-04-09T09:00,22.0,89,20.1,25.4,0.00,100,7.2
2024-04-09T10:00,23.3,83,20.2,26.0,0.00,100,19.8
2024-04-09T11:00,24.3,79,20.4,27.3,0.00,94,20.5
2024-04-09T12:00,25.0,77,20.7,28.2,0.00,100,20.2
2024-04-09T13:00,25.0,76,20.4,28.0,0.00,100,18.7
2024-04-09T14:00,24.8,78,20.7,27.9,0.00,100,19.1
2024-04-09T15:00,25.4,74,20.4,28.4,0.00,100,19.4
2024-04-09T16:00,25.8,72,20.3,28.7,0.00,100,15.8
2024-04-09T17:00,25.4,72,20.0,28.2,0.00,100,14.8
2024-04-09T18:00,24.7,73,19.5,27.4,0.00,100,14.0
2024-04-09T19:00,23.6,78,19.5,26.5,0.00,100,11.5
2024-04-09T20:00,22.5,85,19.8,25.7,0.00,100,7.9
2024-04-09T21:00,22.1,87,19.8,25.5,0.00,100,5.8
2024-04-09T22:00,21.5,89,19.6,25.0,0.00,100,2.9
2024-04-09T23:00,21.4,89,19.5,24.8,0.00,100,1.8
2024-04-10T00:00,21.1,91,19.5,24.4,0.00,100,2.9
2024-04-10T01:00,20.6,93,19.4,23.9,0.00,99,2.9
2024-04-10T02:00,20.4,95,19.5,23.7,0.00,98,3.2
2024-04-10T03:00,19.8,96,19.1,22.9,0.00,100,2.9
2024-04-10T04:00,19.6,97,19.1,22.8,0.00,100,2.9
2024-04-10T05:00,19.6,97,19.1,22.8,0.00,100,2.9
2024-04-10T06:00,19.6,96,19.0,22.9,0.00,100,2.5
2024-04-10T07:00,19.6,96,19.0,22.9,0.00,100,2.2
2024-04-10T08:00,20.1,96,19.4,23.6,0.00,100,2.5
2024-04-10T09:00,21.6,91,20.0,25.3,0.00,100,2.5
2024-04-10T10:00,23.0,85,20.3,26.4,0.00,100,9.7
2024-04-10T11:00,24.1,81,20.7,27.7,0.00,100,11.9
2024-04-10T12:00,25.3,76,20.7,29.5,0.00,100,11.9
2024-04-10T13:00,26.0,73,20.8,30.7,0.00,100,11.2
2024-04-10T14:00,26.5,71,20.8,31.0,0.00,100,10.4
2024-04-10T15:00,26.6,70,20.7,30.5,0.00,100,9.0
2024-04-10T16:00,26.6,70,20.7,30.4,0.00,100,9.0
2024-04-10T17:00,26.4,72,20.9,30.1,0.00,100,11.5
2024-04-10T18:00,26.0,72,20.6,29.7,0.00,100,11.9
2024-04-10T19:00,24.5,78,20.4,28.2,0.00,100,12.2
2024-04-10T20:00,23.6,84,20.7,27.6,0.00,100,4.3
2024-04-10T21:00,22.7,90,21.0,26.7,0.00,100,4.3
2024-04-10T22:00,21.9,94,20.9,25.8,0.00,100,5.4
2024-04-10T23:00,21.4,95,20.6,25.2,0.00,100,5.4
2024-04-11T00:00,21.0,96,20.3,24.6,0.00,100,5.0
2024-04-11T01:00,20.7,97,20.2,24.3,0.00,100,4.3
2024-04-11T02:00,20.4,98,20.1,24.2,0.00,100,12.2
2024-04-11T03:00,20.4,96,19.8,23.8,0.00,100,16.2
2024-04-11T04:00,20.3,95,19.4,23.5,0.00,100,14.8
2024-04-11T05:00,20.2,95,19.4,23.4,0.00,100,15.5
2024-04-11T06:00,20.2,95,19.3,23.2,0.00,100,15.8
2024-04-11T07:00,20.1,95,19.3,23.1,0.00,100,6.8
2024-04-11T08:00,20.9,93,19.7,23.9,0.00,100,9.0
2024-04-11T09:00,22.2,89,20.3,24.8,0.00,100,15.5
2024-04-11T10:00,23.5,83,20.5,26.0,0.00,100,20.5
2024-04-11T11:00,24.5,81,21.0,27.3,0.00,100,24.8
2024-04-11T12:00,25.8,78,21.6,30.1,0.00,100,23.4
2024-04-11T13:00,27.0,72,21.5,32.0,0.00,92,20.9
2024-04-11T14:00,27.0,71,21.3,30.8,0.00,100,19.8
2024-04-11T15:00,26.3,71,20.6,28.9,0.00,75,20.2
2024-04-11T16:00,26.3,69,20.2,28.9,0.00,65,19.4
2024-04-11T17:00,26.2,68,19.8,28.7,0.00,60,16.6
2024-04-11T18:00,25.6,68,19.2,27.8,0.00,57,15.8
2024-04-11T19:00,24.2,76,19.7,27.0,0.00,39,15.1
2024-04-11T20:00,22.7,84,19.8,25.7,0.00,33,10.1
2024-04-11T21:00,21.9,86,19.4,24.9,0.00,91,7.9
2024-04-11T22:00,21.3,89,19.4,24.3,0.00,67,5.8
2024-04-11T23:00,20.6,91,19.1,23.5,0.00,100,6.1
2024-04-12T00:00,20.3,93,19.1,23.2,0.00,100,6.1
2024-04-12T01:00,20.1,93,19.0,23.0,0.00,100,5.0
2024-04-12T02:00,20.0,94,19.0,23.1,0.00,100,6.1
2024-04-12T03:00,20.0,93,18.9,22.9,0.00,100,5.8
2024-04-12T04:00,20.0,93,18.9,22.8,0.00,100,5.4
2024-04-12T05:00,19.8,94,18.8,22.7,0.00,100,5.4
2024-04-12T06:00,19.7,95,18.8,22.6,0.00,100,5.0
2024-04-12T07:00,19.7,95,18.9,22.6,0.00,100,5.0
2024-04-12T08:00,20.6,94,19.6,24.0,0.00,100,6.1
2024-04-12T09:00,22.9,84,20.0,26.1,0.00,100,7.2
2024-04-12T10:00,24.6,77,20.3,27.0,0.00,100,19.8
2024-04-12T11:00,25.5,74,20.5,27.7,0.00,100,28.1
2024-04-12T12:00,25.9,72,20.5,28.4,0.00,100,28.4
2024-04-12T13:00,25.8,73,20.6,28.7,0.00,100,28.8
2024-04-12T14:00,27.0,67,20.3,30.2,0.00,84,24.8
2024-04-12T15:00,26.2,72,20.7,28.8,0.00,70,23.8
2024-04-12T16:00,26.1,71,20.4,28.1,0.00,75,28.8
2024-04-12T17:00,25.6,72,20.1,27.4,0.00,64,28.4
2024-04-12T18:00,25.2,72,19.8,27.2,0.00,65,24.5
2024-04-12T19:00,24.0,78,19.9,26.7,0.00,61,20.5
2024-04-12T20:00,22.9,84,20.1,26.3,0.00,34,11.9
2024-04-12T21:00,22.0,88,19.9,25.4,0.00,35,5.0
2024-04-12T22:00,21.4,91,19.9,24.9,0.00,59,4.7
2024-04-12T23:00,21.0,92,19.6,24.3,0.00,75,4.3
2024-04-13T00:00,21.0,93,19.8,24.6,0.00,98,10.1
2024-04-13T01:00,21.0,92,19.7,24.4,0.00,100,7.2
2024-04-13T02:00,20.8,94,19.8,24.3,0.00,100,9.7
2024-04-13T03:00,20.8,93,19.6,24.2,0.00,100,4.0
2024-04-13T04:00,20.7,94,19.7,24.1,0.00,100,4.7
2024-04-13T05:00,20.4,95,19.6,23.7,0.00,100,4.3
2024-04-13T06:00,20.3,95,19.4,23.5,0.00,100,4.7
2024-04-13T07:00,20.3,95,19.4,23.4,0.00,100,5.0
2024-04-13T08:00,21.1,93,19.9,24.3,0.00,100,7.6
2024-04-13T09:00,22.8,86,20.3,25.9,0.00,100,17.3
2024-04-13T10:00,23.7,82,20.5,26.3,0.00,100,18.0
2024-04-13T11:00,25.4,74,20.4,28.4,0.00,100,19.4
2024-04-13T12:00,26.2,73,21.0,30.2,0.00,75,23.4
2024-04-13T13:00,26.3,73,21.0,29.6,0.00,100,22.7
2024-04-13T14:00,24.9,79,21.0,27.3,0.00,100,24.1
2024-04-13T15:00,25.8,76,21.2,28.8,0.00,100,24.1
2024-04-13T16:00,25.5,76,21.0,28.6,0.00,100,23.0
2024-04-13T17:00,24.9,77,20.6,27.8,0.00,100,23.8
2024-04-13T18:00,24.7,76,20.2,27.7,0.00,100,15.8
2024-04-13T19:00,23.7,81,20.2,26.9,0.00,100,11.9
2024-04-13T20:00,22.6,86,20.1,25.6,0.00,100,9.4
2024-04-13T21:00,22.3,88,20.2,25.4,0.00,100,10.4
2024-04-13T22:00,22.1,88,20.0,25.2,0.00,100,9.0
2024-04-13T23:00,22.0,88,19.9,24.8,0.00,100,11.5
2024-04-14T00:00,21.9,89,20.0,24.6,0.00,100,20.2
2024-04-14T01:00,21.5,90,19.8,24.4,0.00,100,19.4
2024-04-14T02:00,21.3,92,19.9,24.5,0.00,100,14.8
2024-04-14T03:00,21.2,92,19.9,24.5,0.00,100,14.8
2024-04-14T04:00,21.0,93,19.8,24.4,0.00,100,15.8
2024-04-14T05:00,20.8,94,19.8,24.4,0.00,100,11.9
2024-04-14T06:00,20.7,93,19.5,24.0,0.00,100,8.3
2024-04-14T07:00,20.7,93,19.5,23.9,0.00,100,7.6
2024-04-14T08:00,21.3,93,20.1,24.4,0.00,100,9.4
2024-04-14T09:00,22.4,89,20.5,25.1,0.00,96,24.1
2024-04-14T10:00,22.6,89,20.7,25.2,0.00,100,20.9
2024-04-14T11:00,23.7,86,21.2,26.7,0.00,100,19.8
2024-04-14T12:00,25.0,80,21.3,28.6,0.00,95,25.2
2024-04-14T13:00,25.5,76,21.0,28.6,0.00,100,26.3
2024-04-14T14:00,25.4,76,20.9,27.9,0.00,81,26.3
2024-04-14T15:00,26.1,72,20.6,29.2,0.00,77,27.0
2024-04-14T16:00,25.6,72,20.1,27.9,0.00,76,20.5
2024-04-14T17:00,25.2,72,19.8,27.2,0.00,76,22.3
2024-04-14T18:00,24.6,73,19.4,26.3,0.00,100,22.7
2024-04-14T19:00,23.3,80,19.6,25.6,0.00,100,21.6
2024-04-14T20:00,22.3,84,19.4,24.9,0.00,100,16.2
2024-04-14T21:00,21.4,88,19.4,24.3,0.00,96,11.9
2024-04-14T22:00,21.1,88,19.1,23.8,0.00,100,8.3
2024-04-14T23:00,21.0,88,19.0,23.6,0.00,100,8.6
2024-04-15T00:00,20.9,88,18.9,23.6,0.00,100,8.3
2024-04-15T01:00,20.8,88,18.7,23.3,0.00,100,7.9
2024-04-15T02:00,20.6,90,18.9,23.2,0.00,100,7.9
2024-04-15T03:00,20.6,90,18.9,23.5,0.00,100,7.2
2024-04-15T04:00,20.8,90,19.1,23.5,0.00,100,7.9
2024-04-15T05:00,21.0,89,19.1,23.4,0.00,100,11.9
2024-04-15T06:00,20.9,90,19.2,23.3,0.00,100,13.7
2024-04-15T07:00,20.8,92,19.4,23.3,0.00,100,13.3
2024-04-15T08:00,21.0,93,19.8,23.5,0.00,100,15.8
2024-04-15T09:00,21.8,90,20.1,24.0,0.00,100,23.8
2024-04-15T10:00,22.7,85,20.0,24.7,0.00,100,24.1
2024-04-15T11:00,23.8,82,20.6,26.0,0.00,100,25.6
2024-04-15T12:00,25.0,76,20.5,27.7,0.00,83,27.4
2024-04-15T13:00,25.5,73,20.3,28.2,0.00,91,27.7
2024-04-15T14:00,25.3,73,20.1,27.9,0.00,97,28.4
2024-04-15T15:00,26.2,67,19.6,28.3,0.00,62,27.4
2024-04-15T16:00,26.1,67,19.5,27.9,0.00,53,27.0
2024-04-15T17:00,25.7,68,19.4,27.3,0.00,50,26.6
2024-04-15T18:00,25.1,70,19.2,26.7,0.00,47,25.2
2024-04-15T19:00,23.6,76,19.1,26.0,0.00,19,23.0
2024-04-15T20:00,22.3,83,19.2,25.1,0.00,50,12.6
2024-04-15T21:00,21.5,88,19.4,24.6,0.00,100,7.6
2024-04-15T22:00,21.0,90,19.3,24.0,0.00,100,5.0
2024-04-15T23:00,20.6,92,19.3,23.7,0.00,100,5.4
2024-04-16T00:00,20.4,93,19.3,23.4,0.00,100,5.4
2024-04-16T01:00,20.4,93,19.3,23.6,0.00,100,5.0
2024-04-16T02:00,20.3,93,19.2,23.5,0.00,100,3.6
2024-04-16T03:00,20.2,93,19.0,23.4,0.00,100,2.9
2024-04-16T04:00,20.0,94,19.0,22.9,0.00,100,4.3
2024-04-16T05:00,20.0,94,19.0,22.9,0.00,100,6.8
2024-04-16T06:00,20.3,93,19.2,23.1,0.00,100,7.9
2024-04-16T07:00,20.6,92,19.2,23.3,0.00,100,9.0
2024-04-16T08:00,21.0,92,19.7,23.9,0.10,100,10.8
2024-04-16T09:00,21.8,91,20.3,24.3,0.10,100,22.0
2024-04-16T10:00,23.0,85,20.3,25.4,0.00,100,21.6
2024-04-16T11:00,24.0,80,20.4,26.4,0.00,100,22.0
2024-04-16T12:00,25.1,74,20.1,27.5,0.00,99,22.7
2024-04-16T13:00,25.6,72,20.2,28.9,0.00,98,22.3
2024-04-16T14:00,26.6,68,20.2,30.5,0.00,84,19.4
2024-04-16T15:00,27.6,63,19.9,31.0,0.00,79,18.7
2024-04-16T16:00,27.4,62,19.4,30.0,0.00,78,17.6
2024-04-16T17:00,27.1,62,19.2,29.3,0.00,69,16.9
2024-04-16T18:00,26.3,63,18.7,28.4,0.00,60,16.6
2024-04-16T19:00,24.4,73,19.3,26.9,0.00,42,15.8
2024-04-16T20:00,23.0,80,19.3,25.6,0.00,36,13.0
2024-04-16T21:00,22.3,83,19.3,25.2,0.00,74,10.8
2024-04-16T22:00,21.5,87,19.2,24.4,0.00,38,7.2
2024-04-16T23:00,20.9,89,19.0,23.7,0.00,79,6.1
2024-04-17T00:00,20.5,91,19.0,23.4,0.00,100,6.1
2024-04-17T01:00,20.2,92,18.9,23.0,0.00,100,6.1
2024-04-17T02:00,20.0,93,18.9,22.9,0.00,100,5.4
2024-04-17T03:00,19.6,94,18.6,22.5,0.00,100,4.3
2024-04-17T04:00,19.4,95,18.6,22.2,0.00,100,4.7
2024-04-17T05:00,19.4,95,18.6,22.2,0.00,100,4.7
2024-04-17T06:00,19.6,95,18.7,22.5,0.00,100,4.7
2024-04-17T07:00,19.5,95,18.7,22.3,0.00,100,5.4
2024-04-17T08:00,21.0,93,19.8,24.2,0.00,100,7.2
2024-04-17T09:00,23.5,86,21.0,26.5,0.00,100,20.5
2024-04-17T10:00,24.2,80,20.5,26.2,0.00,100,27.7
2024-04-17T11:00,24.7,78,20.6,26.7,0.00,100,29.5
2024-04-17T12:00,25.4,75,20.6,27.9,0.00,100,32.4
2024-04-17T13:00,26.6,70,20.7,29.9,0.00,76,32.0
2024-04-17T14:00,26.7,68,20.3,29.5,0.00,80,33.8
2024-04-17T15:00,27.8,63,20.1,29.7,0.00,65,33.8
2024-04-17T16:00,27.5,63,19.8,29.4,0.00,49,32.8
2024-04-17T17:00,26.7,66,19.8,28.2,0.00,100,31.0
2024-04-17T18:00,25.8,68,19.4,27.2,0.00,96,29.2
2024-04-17T19:00,24.2,75,19.5,26.3,0.00,27,27.4
2024-04-17T20:00,22.9,82,19.6,25.7,0.00,46,18.4
2024-04-17T21:00,22.5,84,19.6,25.5,0.00,85,10.8
2024-04-17T22:00,21.9,88,19.8,24.9,0.00,100,9.0
2024-04-17T23:00,21.8,88,19.7,24.9,0.00,100,9.0
2024-04-18T00:00,21.2,91,19.7,24.3,0.00,100,7.2
2024-04-18T01:00,21.2,91,19.6,24.5,0.00,100,6.8
2024-04-18T02:00,21.1,91,19.6,24.5,0.00,96,4.0
2024-04-18T03:00,20.9,93,19.7,24.2,0.00,98,5.4
2024-04-18T04:00,21.1,92,19.8,24.3,0.00,100,6.8
2024-04-18T05:00,21.3,91,19.8,24.4,0.00,100,8.3
2024-04-18T06:00,21.2,92,19.8,24.4,0.00,100,8.3
2024-04-18T07:00,20.9,94,19.9,24.2,0.00,100,6.5
2024-04-18T08:00,21.3,93,20.1,24.4,0.00,100,10.8
2024-04-18T09:00,22.3,89,20.4,24.9,0.00,100,22.7
2024-04-18T10:00,22.9,86,20.5,25.4,0.00,100,23.0
2024-04-18T11:00,24.1,86,21.6,27.2,0.00,100,20.9
2024-04-18T12:00,25.2,80,21.5,27.8,0.00,92,26.3
2024-04-18T13:00,25.4,77,21.1,27.8,0.00,100,26.6
2024-04-18T14:00,25.9,72,20.4,28.4,0.00,100,29.2
2024-04-18T15:00,26.1,72,20.6,29.1,0.00,85,31.0
2024-04-18T16:00,26.2,69,20.0,28.1,0.00,57,28.8
2024-04-18T17:00,26.0,70,20.1,28.1,0.00,50,27.0
2024-04-18T18:00,25.3,72,19.9,27.3,0.00,50,24.1
2024-04-18T19:00,23.8,77,19.5,26.5,0.00,30,21.6
2024-04-18T20:00,22.5,84,19.6,25.6,0.00,100,11.5
2024-04-18T21:00,21.7,88,19.6,24.8,0.00,100,6.8
2024-04-18T22:00,21.2,90,19.5,24.2,0.00,100,6.8
2024-04-18T23:00,20.9,91,19.3,23.8,0.00,100,7.6
2024-04-19T00:00,20.7,92,19.4,23.7,0.00,100,7.6
2024-04-19T01:00,20.5,93,19.3,23.5,0.00,100,6.5
2024-04-19T02:00,20.3,93,19.2,23.3,0.00,100,6.1
2024-04-19T03:00,19.9,94,18.9,22.8,0.00,100,5.0
2024-04-19T04:00,19.9,94,18.9,22.7,0.00,93,5.0
2024-04-19T05:00,19.7,94,18.7,22.3,0.00,73,6.1
2024-04-19T06:00,19.8,94,18.8,22.6,0.00,98,6.5
2024-04-19T07:00,20.0,94,19.0,22.8,0.00,100,6.5
2024-04-19T08:00,21.1,93,19.9,24.3,0.00,100,6.1
2024-04-19T09:00,23.0,86,20.5,25.2,0.00,100,19.8
2024-04-19T10:00,23.8,84,21.0,26.2,0.00,100,25.2
2024-04-19T11:00,24.5,79,20.6,26.5,0.00,100,27.4
2024-04-19T12:00,25.3,76,20.7,27.7,0.00,100,27.7
2024-04-19T13:00,26.2,71,20.5,28.8,0.00,100,28.1
2024-04-19T14:00,26.0,71,20.4,28.2,0.00,93,28.4
2024-04-19T15:00,26.3,69,20.1,28.5,0.00,66,28.1
2024-04-19T16:00,26.1,68,19.7,27.5,0.00,60,29.9
2024-04-19T17:00,25.7,69,19.6,27.0,0.00,58,29.9
2024-04-19T18:00,25.0,69,18.9,26.1,0.00,51,29.5
2024-04-19T19:00,23.5,77,19.3,25.7,0.00,67,26.3
2024-04-19T20:00,22.3,84,19.4,25.1,0.00,77,15.1
2024-04-19T21:00,21.2,88,19.1,24.3,0.00,100,8.6
2024-04-19T22:00,20.6,91,19.0,23.6,0.00,100,3.6
2024-04-19T23:00,19.8,94,18.8,22.6,0.00,100,5.0
2024-04-20T00:00,19.2,96,18.6,21.9,0.00,100,5.8
2024-04-20T01:00,18.9,96,18.3,21.4,0.00,100,6.1
2024-04-20T02:00,18.9,96,18.3,21.4,0.00,100,6.1
2024-04-20T03:00,18.7,97,18.2,21.3,0.00,100,6.1
2024-04-20T04:00,18.8,97,18.3,21.6,0.00,100,4.7
2024-04-20T05:00,18.9,96,18.2,21.6,0.00,100,3.6
2024-04-20T06:00,18.8,97,18.3,21.5,0.00,100,4.3
2024-04-20T07:00,18.9,97,18.4,21.5,0.00,100,5.4
2024-04-20T08:00,20.3,94,19.3,23.3,0.00,100,7.2
2024-04-20T09:00,22.6,87,20.3,24.9,0.00,100,15.1
2024-04-20T10:00,24.3,79,20.4,25.9,0.00,100,29.2
2024-04-20T11:00,25.2,75,20.4,27.0,0.00,100,29.2
2024-04-20T12:00,25.8,72,20.4,28.2,0.00,100,28.8
2024-04-20T13:00,26.9,67,20.3,29.9,0.00,100,27.4
2024-04-20T14:00,27.0,64,19.6,29.4,0.00,100,27.0
2024-04-20T15:00,28.1,59,19.4,29.7,0.00,98,25.6
2024-04-20T16:00,27.9,60,19.4,29.9,0.00,57,24.8
2024-04-20T17:00,27.3,59,18.6,28.6,0.00,55,25.2
2024-04-20T18:00,26.4,62,18.5,27.8,0.00,67,23.8
2024-04-20T19:00,24.3,73,19.2,26.7,0.00,93,20.5
2024-04-20T20:00,22.8,82,19.5,25.7,0.00,100,12.6
2024-04-20T21:00,21.9,86,19.5,24.9,0.00,100,7.9
2024-04-20T22:00,21.2,90,19.5,24.3,0.00,100,6.1
2024-04-20T23:00,20.7,92,19.4,23.8,0.00,100,5.4
2024-04-21T00:00,20.4,93,19.2,23.5,0.00,100,5.0
2024-04-21T01:00,20.0,94,19.0,23.1,0.00,100,3.2
2024-04-21T02:00,19.5,96,18.8,22.4,0.00,100,3.6
2024-04-21T03:00,19.1,96,18.4,21.9,0.00,100,3.6
2024-04-21T04:00,18.6,98,18.3,21.2,0.00,100,4.7
2024-04-21T05:00,18.4,99,18.2,21.0,0.00,100,5.0
2024-04-21T06:00,18.5,97,18.0,20.8,0.00,100,9.0
2024-04-21T07:00,19.1,95,18.3,21.9,0.00,100,9.7
2024-04-21T08:00,19.9,94,18.9,23.1,0.00,100,7.6
2024-04-21T09:00,20.7,92,19.3,23.9,0.00,100,4.7
2024-04-21T10:00,22.6,86,20.1,25.4,0.00,100,13.0
2024-04-21T11:00,23.8,79,20.0,25.9,0.00,100,22.3
2024-04-21T12:00,25.2,73,20.0,27.4,0.00,100,25.9
2024-04-21T13:00,26.1,71,20.4,28.7,0.00,100,28.1
2024-04-21T14:00,26.2,69,20.1,28.8,0.00,100,28.4
2024-04-21T15:00,25.7,73,20.5,28.7,0.00,100,27.4
2024-04-21T16:00,25.6,72,20.1,27.9,0.00,96,20.5
2024-04-21T17:00,25.4,72,20.0,27.8,0.00,93,20.2
2024-04-21T18:00,24.9,73,19.7,27.8,0.00,94,17.6
2024-04-21T19:00,23.7,80,20.1,27.0,0.00,94,11.2
2024-04-21T20:00,22.6,86,20.1,25.9,0.00,93,6.8
2024-04-21T21:00,21.9,90,20.2,25.3,0.00,99,6.1
2024-04-21T22:00,21.2,93,20.0,24.5,0.00,95,6.5
2024-04-21T23:00,20.7,94,19.7,23.8,0.00,100,6.5
2024-04-22T00:00,20.2,95,19.3,23.3,0.00,100,5.8
2024-04-22T01:00,19.7,96,19.0,22.7,0.00,100,4.7
2024-04-22T02:00,19.4,97,18.9,22.5,0.00,100,3.2
2024-04-22T03:00,19.0,99,18.8,22.2,0.00,100,1.1
2024-04-22T04:00,18.8,100,18.8,22.0,0.00,100,0.4
2024-04-22T05:00,18.9,99,18.7,21.9,0.00,100,1.4
2024-04-22T06:00,18.7,99,18.6,21.6,0.00,100,3.6
2024-04-22T07:00,18.4,100,18.4,21.0,0.00,90,4.3
2024-04-22T08:00,19.6,98,19.2,22.7,0.00,94,4.3
2024-04-22T09:00,23.5,85,20.9,27.0,0.00,14,7.9
2024-04-22T10:00,25.5,74,20.5,27.9,0.00,34,25.6
2024-04-22T11:00,26.9,63,19.2,28.9,0.00,46,30.2
2024-04-22T12:00,27.5,62,19.5,30.2,0.00,49,31.0
2024-04-22T13:00,28.3,57,18.9,31.2,0.00,47,30.6
2024-04-22T14:00,28.7,54,18.5,31.3,0.00,66,28.8
2024-04-22T15:00,28.6,56,18.9,31.0,0.00,56,29.2
2024-04-22T16:00,28.3,57,18.9,30.1,0.00,41,28.4
2024-04-22T17:00,27.7,58,18.7,28.9,0.00,40,26.6
2024-04-22T18:00,26.6,62,18.7,28.3,0.00,100,24.5
2024-04-22T19:00,24.7,72,19.3,27.4,0.00,100,18.7
2024-04-22T20:00,23.2,80,19.6,26.3,0.00,100,9.7
2024-04-22T21:00,22.5,84,19.6,25.7,0.00,100,6.5
2024-04-22T22:00,21.6,88,19.5,24.8,0.00,98,5.0
2024-04-22T23:00,20.9,91,19.4,24.1,0.00,91,5.0
2024-04-23T00:00,20.4,95,19.6,23.6,0.00,63,5.0
2024-04-23T01:00,20.0,97,19.5,23.3,0.00,73,4.7
2024-04-23T02:00,19.6,99,19.4,22.8,0.00,81,4.0
2024-04-23T03:00,19.1,99,18.9,22.2,0.00,84,3.2
2024-04-23T04:00,19.1,100,19.1,22.3,0.00,89,2.5
2024-04-23T05:00,18.9,100,18.9,22.0,0.00,92,2.5
2024-04-23T06:00,19.1,98,18.7,22.0,0.00,100,3.6
2024-04-23T07:00,18.6,100,18.6,21.6,0.00,97,3.6
2024-04-23T08:00,19.8,98,19.4,23.2,0.00,100,3.2
2024-04-23T09:00,23.4,92,22.0,28.1,0.00,88,6.8
2024-04-23T10:00,25.5,77,21.1,28.4,0.00,100,18.7
2024-04-23T11:00,26.3,74,21.3,29.6,0.00,100,20.2
2024-04-23T12:00,26.3,76,21.8,29.5,0.00,100,24.1
2024-04-23T13:00,25.8,79,21.9,28.7,0.00,100,25.9
2024-04-23T14:00,25.7,77,21.3,28.4,0.00,100,25.2
2024-04-23T15:00,26.4,73,21.2,29.0,0.00,100,22.7
2024-04-23T16:00,25.7,75,21.0,28.1,0.00,100,25.2
2024-04-23T17:00,25.0,78,20.9,27.3,0.00,100,25.2
2024-04-23T18:00,24.4,79,20.5,26.7,0.00,100,25.6
2024-04-23T19:00,23.4,82,20.1,25.8,0.00,100,22.7
2024-04-23T20:00,22.6,86,20.2,25.5,0.00,100,16.9
2024-04-23T21:00,22.1,91,20.5,25.8,0.00,100,12.6
2024-04-23T22:00,21.7,92,20.3,25.4,0.00,100,4.7
2024-04-23T23:00,21.4,93,20.2,25.1,0.00,100,4.0
2024-04-24T00:00,21.3,93,20.1,24.9,0.00,100,4.7
2024-04-24T01:00,21.3,93,20.1,24.9,0.00,100,4.7
2024-04-24T02:00,21.3,93,20.1,24.9,0.00,100,3.6
2024-04-24T03:00,20.6,97,20.1,24.4,0.00,99,3.2
2024-04-24T04:00,20.4,98,20.0,24.1,0.00,100,1.1
2024-04-24T05:00,20.3,98,20.0,23.7,0.00,100,5.4
2024-04-24T06:00,20.5,96,19.8,23.8,0.00,100,6.1
2024-04-24T07:00,20.7,95,19.8,23.7,0.00,100,8.6
2024-04-24T08:00,21.2,93,20.0,23.8,0.30,100,14.4
2024-04-24T09:00,21.6,94,20.6,23.9,0.40,100,23.8
2024-04-24T10:00,22.1,91,20.5,23.9,0.20,100,28.4
